gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,passed_course,assess_score_1,assess_score_2,assess_score_3,assess_score_4,assess_score_5
0,3,8,0,0,60,0,1,71,55,100,78,100
0,1,0,1,0,60,0,1,70,63,100,80,67
0,1,4,0,0,60,1,1,70,60,60,69,100
0,1,3,0,1,120,0,0,79,60,100,100,76
0,2,8,0,0,120,0,1,67,86,100,80,72
0,1,2,1,0,120,0,1,82,91,100,93,100
0,1,3,1,0,60,0,1,40,62,100,61,100
0,3,2,0,2,120,0,1,66,55,100,67,80
0,3,1,0,1,180,0,1,75,74,100,73,100
0,3,8,0,0,60,0,1,69,65,100,61,100
0,1,0,1,0,60,0,1,65,71,100,75,80
1,1,9,0,0,60,0,1,51,63,80,67,100
0,3,4,1,0,60,0,0,75,64,100,55,60
0,1,8,0,0,120,0,1,95,97,100,60,95
0,1,8,0,0,120,0,0,67,68,100,80,68
0,1,2,0,0,60,0,0,73,78,80,76,80
0,3,0,0,0,60,0,1,81,78,100,84,100
0,1,1,0,1,120,0,1,67,65,100,65,60
0,3,7,0,1,120,0,1,97,90,100,87,100
0,3,6,0,0,60,0,0,58,42,100,100,43
0,2,6,1,0,60,0,0,67,70,100,61,80
0,3,0,0,0,60,0,0,87,66,40,80,80
1,3,6,0,0,120,0,1,71,78,100,100,80
1,2,2,1,1,120,0,1,62,76,100,68,80
0,3,5,0,0,60,0,1,87,75,100,82,100
0,3,4,0,0,180,1,1,77,88,100,85,100
1,1,4,0,0,60,0,0,75,100,72,100,80
1,1,2,0,0,60,1,0,65,75,80,55,80
0,3,5,0,0,60,0,1,57,58,100,69,80
1,2,1,1,0,130,0,0,66,68,80,85,80
0,1,2,0,1,120,0,1,91,85,100,87,80
0,3,9,0,0,60,1,1,78,68,100,84,100
1,2,5,0,1,60,0,1,86,91,100,86,100
0,3,5,0,0,60,0,1,74,75,100,78,100
0,2,9,1,0,60,0,1,63,75,80,60,80
0,3,3,0,0,150,0,1,77,70,100,68,100
0,3,0,0,0,120,0,0,79,70,100,89,100
0,3,5,0,0,120,0,1,70,65,100,71,80
0,3,9,0,0,60,0,1,88,80,100,100,95
0,1,8,0,0,60,0,1,72,91,100,84,100
0,2,5,0,1,120,0,1,71,57,60,100,79
0,3,6,0,0,120,1,1,64,88,80,100,79
0,3,4,0,0,120,0,1,84,81,100,60,72
0,3,7,0,0,60,0,1,76,77,80,65,80
0,3,8,0,1,180,0,1,74,66,100,85,80
0,1,2,1,0,60,0,1,64,65,100,70,60
0,3,9,0,0,60,0,1,65,87,100,65,100
0,3,8,1,0,75,0,1,68,55,100,72,100
0,1,3,0,1,120,0,1,67,79,80,61,80
0,1,1,0,0,75,0,0,58,63,100,66,80
0,3,2,1,0,120,0,1,72,71,80,72,100
1,3,3,0,1,120,0,1,85,83,100,81,100
1,1,0,1,0,120,0,1,74,73,60,80,72
0,1,4,0,0,60,0,0,70,70,100,65,80
0,1,5,1,0,60,0,1,71,68,100,62,100
0,3,5,0,0,60,0,1,47,30,80,38,80
0,3,3,0,0,60,0,1,83,72,100,80,67
0,3,8,1,0,60,0,1,55,62,100,69,100
0,3,1,0,0,60,0,1,80,83,100,93,80
0,1,4,1,0,60,0,1,75,64,100,70,100
0,1,3,1,0,60,1,1,78,64,80,64,100
0,1,9,1,1,120,0,1,65,63,100,63,80
0,1,8,0,0,60,0,1,60,53,100,64,80
0,1,3,1,0,60,0,0,61,68,100,70,100
0,3,4,0,0,90,0,1,75,88,80,80,71
0,1,8,0,0,60,0,1,92,68,100,93,100
1,1,4,1,0,60,0,1,62,82,60,91,100
0,1,0,0,0,60,0,1,78,80,100,81,100
0,1,1,0,0,120,0,1,60,60,60,75,80
0,1,4,0,0,60,0,1,72,69,80,65,100
0,1,2,0,0,60,0,1,86,72,100,80,80
0,1,1,1,0,120,0,0,72,78,100,100,73
0,3,0,1,0,60,1,1,79,84,100,100,92
0,3,9,1,0,60,0,1,90,85,100,95,100
0,1,3,0,0,60,0,1,78,77,100,79,80
0,1,1,0,1,180,0,1,68,50,80,63,100
0,1,3,0,0,120,0,1,69,71,100,73,60
0,3,8,0,0,120,1,1,75,77,100,80,85
1,2,1,0,0,120,0,1,63,66,100,72,80
0,2,8,0,0,120,0,0,89,81,100,84,60
1,2,2,0,1,180,0,1,95,87,100,91,80
0,1,7,1,1,120,0,1,40,47,60,40,48
0,3,2,0,1,180,0,1,85,87,100,87,100
0,3,2,1,0,120,0,1,70,72,100,79,100
0,1,2,0,0,120,0,1,71,57,100,63,100
0,3,3,0,0,120,0,1,62,60,100,61,80
0,3,7,0,0,120,0,1,56,52,80,69,80
0,1,8,0,1,120,0,1,75,63,100,65,100
0,1,6,0,0,120,0,1,90,87,100,93,100
0,1,6,1,1,120,0,1,80,59,100,87,100
0,2,9,0,0,60,0,1,69,64,100,76,100
0,1,3,0,0,120,0,0,74,68,100,77,80
0,1,2,0,1,120,0,1,75,83,100,69,100
0,3,0,0,0,60,0,0,77,79,80,80,100
0,3,6,0,0,180,0,1,92,95,100,89,100
1,3,5,0,0,240,0,1,55,62,80,59,80
0,1,9,0,0,180,0,1,83,73,80,51,100
0,1,2,0,0,120,0,0,85,79,100,79,100
0,1,0,0,0,60,0,0,50,61,100,47,80
1,2,0,0,0,120,0,1,74,84,100,76,80
0,3,0,0,0,60,0,1,62,72,100,81,100
0,3,5,0,0,120,0,1,64,61,80,85,100
0,1,8,1,0,60,0,1,75,83,100,70,100
0,3,5,1,0,120,0,1,91,85,100,85,100
0,1,5,0,0,120,0,1,75,70,100,48,100
0,3,8,1,0,60,0,1,74,60,100,80,70
0,3,3,1,0,120,0,1,72,85,100,86,100
0,1,8,1,0,120,0,1,91,83,100,84,100
0,3,5,0,0,120,0,1,70,87,100,71,100
0,3,5,1,0,120,0,1,73,71,80,100,60
0,3,9,0,0,60,0,1,79,75,100,62,100
0,1,4,0,1,120,0,0,55,50,60,40,100
0,3,0,0,0,60,0,1,71,73,100,100,67
0,3,4,0,0,120,0,1,75,64,100,74,100
0,3,4,0,0,120,0,1,86,80,100,72,100
0,1,4,0,0,120,0,1,84,83,100,68,100
0,3,8,1,0,60,0,1,87,85,100,92,100
0,1,0,0,0,60,1,0,70,75,100,70,60
0,1,0,0,0,90,0,0,73,69,80,68,80
0,3,1,0,0,120,0,0,79,70,80,80,75
0,3,8,1,0,120,0,1,85,79,100,81,100
0,3,6,0,0,240,0,0,65,42,80,50,60
0,3,4,0,0,60,0,1,62,93,100,89,100
0,2,6,0,0,60,0,1,71,67,100,71,80
1,2,8,0,0,70,0,1,79,83,100,93,100
0,3,2,0,0,180,0,1,82,79,100,50,60
0,1,4,0,0,120,1,1,75,67,100,63,100
0,3,1,0,0,180,0,0,79,73,80,75,80
0,3,3,1,0,150,0,1,65,71,100,72,60
0,1,4,0,0,120,0,0,80,83,100,64,100
1,3,4,1,0,120,0,0,100,71,70,71,59
0,1,3,0,0,120,0,0,83,70,100,75,80
0,3,1,0,0,120,0,1,78,58,80,72,60
0,3,6,0,0,120,0,1,75,70,100,68,100
0,3,9,0,0,120,0,1,80,95,100,100,88
1,3,4,0,0,60,0,1,79,86,100,74,100
0,2,6,1,0,60,0,1,82,79,100,78,100
0,3,7,0,1,120,0,1,79,93,100,93,100
0,1,2,1,0,60,1,1,62,58,100,100,40
0,3,5,1,0,60,0,1,67,80,80,66,80
0,3,8,1,1,180,0,1,75,64,80,70,100
1,2,8,0,0,60,0,1,82,77,100,90,80
0,1,3,1,1,120,0,1,64,55,100,59,80
0,1,6,0,0,120,0,1,76,72,100,81,100
0,3,0,0,0,90,0,1,76,76,100,75,80
0,1,6,0,0,60,0,1,76,73,100,61,100
0,1,3,0,0,60,0,0,68,70,100,72,80
0,1,6,0,0,60,0,0,71,63,80,49,60
0,3,8,1,0,60,0,1,85,85,100,87,100
0,1,5,0,0,120,0,1,90,90,100,83,100
0,3,5,0,0,60,0,1,78,87,80,83,80
0,1,3,0,0,120,0,1,59,64,100,68,100
0,2,4,0,1,120,0,0,78,73,100,40,100
0,3,5,0,0,120,0,1,82,73,100,85,60
0,1,5,0,0,60,0,1,85,83,100,84,100
0,3,4,0,0,120,1,0,1,72,52,66,63
0,3,5,0,0,120,0,1,64,40,100,40,60
0,1,3,0,1,120,0,1,60,51,100,80,50
0,2,6,1,0,75,1,1,67,74,100,67,100
0,1,3,1,0,90,0,1,75,74,100,72,100
0,2,8,0,0,120,0,1,85,82,80,100,86
0,3,4,1,0,120,0,0,72,69,100,100,76
0,1,0,0,0,60,0,1,64,63,100,57,59
0,2,5,0,0,60,0,1,80,81,100,81,80
0,0,3,0,0,60,0,1,58,68,100,73,60
0,1,0,1,0,60,0,0,68,62,100,100,60
0,3,9,1,0,60,0,1,65,72,100,79,80
0,3,2,0,0,60,0,1,81,72,100,57,100
1,2,7,1,0,180,0,1,86,81,100,80,100
0,1,2,0,0,120,0,1,81,67,100,70,100
0,1,1,0,0,120,0,1,75,63,100,80,72
0,1,6,1,0,60,0,1,80,75,100,83,80
0,1,2,1,0,60,0,0,60,65,100,62,100
0,1,3,1,0,60,0,1,59,59,80,51,80
0,2,6,1,1,120,0,1,80,70,100,54,65
0,2,2,0,0,90,0,1,80,84,80,68,100
0,1,7,1,0,60,0,1,75,81,100,85,100
0,1,0,0,0,60,0,0,76,68,100,65,60
0,2,5,0,0,60,0,1,71,75,100,68,100
0,1,7,0,0,60,0,0,71,73,80,67,100
0,3,0,0,0,60,0,0,73,74,80,62,80
0,1,2,0,0,60,0,0,80,72,100,85,100
0,3,5,1,0,60,0,1,83,85,100,88,100
0,3,0,0,0,60,0,1,71,76,100,77,100
0,3,9,0,0,60,0,1,80,76,100,77,60
0,3,9,0,0,60,0,1,90,90,80,81,100
0,3,2,1,0,75,0,1,80,75,100,72,100
0,2,5,1,0,60,0,1,56,76,100,85,100
0,1,2,1,0,60,0,0,59,59,60,62,60
0,3,2,0,0,60,0,1,73,70,100,73,100
0,1,8,0,0,60,0,1,78,74,100,70,80
0,3,3,0,0,60,0,0,75,74,100,65,40
0,1,2,0,0,60,0,0,92,93,100,87,100
1,3,6,1,0,60,0,1,71,68,100,65,100
0,1,1,0,0,60,0,1,74,77,100,74,100
0,1,0,0,0,75,1,0,75,80,80,73,100
0,3,9,0,0,120,0,1,58,70,100,60,100
0,1,2,0,0,60,0,1,62,67,100,69,80
0,2,7,1,0,120,0,1,86,83,100,100,81
0,3,1,0,0,60,0,0,67,74,100,48,100
0,1,0,1,0,120,0,0,59,61,100,43,60
0,1,1,0,0,60,0,1,80,85,100,100,84
0,2,3,0,0,60,0,1,65,65,100,100,63
0,1,5,0,0,60,0,1,77,79,80,91,100
0,1,9,1,0,60,0,1,85,77,100,70,100
0,3,4,1,0,60,0,1,70,67,80,84,100
0,2,3,0,0,60,0,1,65,65,100,58,80
0,3,7,0,0,60,0,1,70,71,100,72,60
0,1,4,0,0,90,0,1,85,82,80,80,63
0,3,1,0,0,60,0,1,67,68,80,77,60
0,2,3,0,0,120,0,1,80,85,100,85,80
1,3,3,0,0,60,1,1,81,87,100,100,67
1,2,0,1,0,60,0,1,87,88,100,100,85
0,3,9,0,0,60,0,1,75,75,100,79,100
0,1,6,1,0,60,0,1,87,89,100,87,100
0,3,4,0,0,60,0,1,80,74,100,78,100
1,3,4,0,0,60,0,1,90,67,100,65,40
0,3,3,0,0,60,0,0,75,85,100,74,100
1,3,6,0,0,60,0,1,83,90,100,85,100
0,1,6,0,0,60,0,1,90,90,100,83,80
0,3,4,0,0,60,0,1,80,85,100,83,80
1,3,7,1,0,60,0,1,74,59,100,65,60
1,3,7,1,0,60,0,1,65,83,100,83,100
0,1,0,0,0,60,0,1,65,68,100,83,60
0,3,3,0,0,60,0,1,83,74,100,87,100
0,1,2,0,0,60,1,1,79,77,100,100,65
0,3,5,0,0,60,0,1,70,62,100,59,80
0,1,5,0,0,60,0,1,69,70,80,70,100
0,3,0,0,0,60,0,0,58,80,100,71,100
0,3,3,0,0,120,0,1,69,80,100,79,100
0,3,3,0,0,60,0,1,71,75,80,100,80
0,1,4,0,0,120,0,0,77,80,100,70,100
0,3,8,1,0,60,0,1,72,81,100,81,80
0,3,2,0,0,60,1,0,73,79,60,74,80
0,1,1,0,0,120,0,1,65,63,80,66,80
0,3,0,0,0,60,0,1,65,59,100,95,100
0,1,0,0,0,60,0,0,71,59,80,100,78
0,1,3,0,0,60,0,1,73,64,100,67,40
0,3,8,0,0,60,0,1,75,77,100,83,80
1,1,4,0,0,60,0,1,87,72,100,100,79
0,1,7,1,0,60,0,0,86,86,100,80,82
0,1,6,0,0,60,0,0,63,71,80,55,80
0,1,5,0,0,60,0,1,55,73,80,59,80
0,1,1,1,0,60,0,1,79,76,100,85,80
0,3,1,0,0,60,1,0,80,63,80,40,80
0,1,1,0,0,60,0,0,57,70,100,100,70
0,3,6,0,0,120,0,0,100,65,81,78,83
0,3,7,0,0,120,0,1,65,63,80,60,100
0,3,3,0,0,60,0,1,75,70,83,100,60
0,1,7,0,0,60,0,0,46,44,40,54,44
0,3,0,1,0,60,0,0,45,52,45,15,55
0,1,7,0,0,75,0,1,57,59,100,51,100
0,3,4,1,0,60,0,1,72,75,100,77,100
0,1,3,1,0,60,0,1,66,64,60,100,75
0,3,2,0,0,60,0,1,77,86,100,89,100
0,1,5,1,0,60,1,1,58,64,100,71,100
0,1,2,0,0,60,0,0,1,62,62,62,55
0,1,4,1,0,60,0,1,66,85,100,83,100
0,2,2,1,0,60,0,1,79,83,100,87,100
0,3,1,0,0,60,0,1,70,65,100,40,100
0,3,0,0,0,60,0,0,79,80,100,81,100
0,3,1,0,0,60,0,1,68,73,100,82,100
0,1,0,0,0,120,1,0,67,63,80,40,80
0,3,3,0,0,90,0,0,70,67,100,62,100
0,3,1,0,0,60,1,1,62,68,100,80,72
0,3,0,0,0,60,0,1,76,69,100,71,80
0,1,5,0,0,60,0,1,60,54,100,100,70
0,1,2,1,0,60,1,0,71,75,100,60,38
0,3,0,1,0,60,0,1,83,77,100,80,100
0,1,2,1,0,60,0,1,60,61,60,66,100
0,2,4,0,0,60,0,1,56,76,100,80,79
0,2,2,0,0,120,0,0,55,100,100,100,80
0,1,4,0,0,60,0,0,88,84,100,82,100
0,1,6,1,0,60,0,1,86,85,80,48,80
0,3,8,0,0,60,0,1,85,90,100,95,100
0,3,9,0,0,60,0,1,80,89,100,73,100
0,1,9,0,0,60,0,1,75,82,100,70,100
0,1,5,1,0,120,0,1,76,93,100,79,100
1,3,5,0,0,60,1,1,95,91,100,74,88
0,1,0,0,0,60,0,1,54,65,80,80,31
0,3,6,1,0,60,0,1,86,86,80,91,100
0,1,6,1,0,60,0,0,45,30,60,30,20
0,3,8,0,0,60,0,1,81,68,100,74,60
0,1,7,0,0,60,0,1,70,65,80,60,40
0,3,3,0,0,60,0,1,80,78,100,80,55
0,1,1,0,0,60,0,1,83,87,100,87,80
0,2,4,0,0,60,0,1,75,71,100,69,100
0,1,6,1,0,60,0,1,67,77,80,48,100
1,1,0,1,0,60,0,1,70,77,100,60,100
0,3,7,1,0,60,1,0,43,39,80,36,40
1,1,2,1,0,60,1,1,56,58,100,70,100
0,2,1,0,0,60,0,0,80,63,100,72,100
0,2,0,0,0,60,0,1,67,75,100,61,100
0,3,5,0,0,60,0,1,87,83,100,53,100
1,3,4,1,0,60,0,1,52,53,100,80,55
0,3,3,0,0,90,0,1,65,62,100,67,80
0,1,7,0,0,60,0,1,85,75,100,67,100
0,1,8,0,0,120,0,1,65,71,100,64,100
0,3,4,0,0,60,0,1,68,70,100,71,80
1,3,8,0,0,60,0,1,90,79,100,70,100
1,2,5,1,0,120,0,1,87,97,100,98,0
0,3,8,0,0,120,0,1,74,70,100,70,100
1,3,7,1,0,60,0,0,48,66,100,68,100
0,1,0,1,0,60,0,0,70,61,100,100,60
1,1,3,0,0,120,0,0,20,42,80,80,49
0,1,0,0,0,60,0,0,57,64,100,50,80
0,3,8,0,0,60,1,0,97,83,100,100,80
0,3,2,1,0,60,0,1,64,74,80,100,70
0,3,8,0,0,60,0,1,83,85,100,81,100
0,3,2,0,0,60,1,1,85,85,100,76,100
0,2,3,0,0,120,0,1,85,73,80,87,60
0,1,9,0,0,120,0,1,74,74,80,72,100
0,3,7,0,0,60,0,0,49,73,80,100,62
0,3,4,1,0,60,0,1,81,82,100,66,100
0,3,6,0,0,60,0,0,54,49,80,51,80
1,1,9,0,0,60,0,0,82,90,100,68,100
0,1,6,1,0,60,0,1,83,70,80,80,100
0,1,5,1,0,60,0,1,65,65,60,50,61
0,1,5,0,0,60,0,1,70,70,100,100,75
0,3,8,0,0,60,0,1,91,96,100,90,100
0,2,1,1,0,60,0,1,83,50,100,69,80
0,3,7,1,0,60,0,1,40,58,100,44,60
0,3,6,0,0,60,0,0,65,65,80,70,80
0,1,3,0,0,60,0,1,50,100,50,100,70
0,3,2,0,0,120,0,1,55,63,100,60,63
0,2,1,0,0,120,0,1,92,70,100,74,80
0,3,5,0,0,60,0,1,88,72,100,91,100
0,1,9,0,0,60,0,1,87,73,100,80,100
0,1,9,0,0,60,0,1,67,75,100,81,80
0,1,9,1,0,60,0,1,86,89,100,93,100
0,1,1,1,0,60,0,1,65,75,100,48,80
0,3,4,1,0,60,0,0,55,53,100,58,100
0,1,1,1,0,90,0,1,73,77,60,70,100
0,3,3,1,0,60,0,1,68,76,100,71,100
0,1,1,0,0,60,1,1,85,78,100,80,64
0,1,3,0,0,60,0,0,66,73,80,76,60
0,3,6,0,0,60,0,0,80,83,100,100,87
1,1,1,0,0,60,0,1,86,85,100,70,100
1,3,9,0,0,60,1,0,72,75,100,44,100
0,3,8,1,0,60,0,1,65,87,100,71,100
0,1,9,1,0,60,0,1,59,45,100,59,60
0,3,5,1,0,60,0,1,76,84,100,74,80
0,1,1,1,0,60,0,1,70,72,100,77,100
0,1,7,1,0,60,0,1,90,71,100,77,100
0,3,9,0,0,60,0,1,66,72,80,79,100
0,2,7,0,0,60,0,0,70,68,60,100,55
1,3,0,0,0,60,0,1,70,86,80,100,83
0,3,2,0,0,60,0,0,78,63,80,73,80
0,1,1,0,0,60,0,1,42,56,60,61,80
0,2,5,0,0,60,0,0,65,47,51,58,20
0,3,1,0,0,60,0,1,93,90,100,95,100
0,1,4,0,0,60,0,1,64,71,80,60,80
0,1,8,0,0,60,0,1,79,77,100,82,80
0,1,3,0,0,60,0,1,75,68,100,74,80
0,3,6,0,0,60,0,1,77,73,100,74,100
0,3,8,0,0,60,0,1,74,77,100,79,100
0,3,3,0,0,60,0,1,83,86,100,85,80
1,2,5,0,0,120,0,1,53,54,100,58,80
0,1,2,1,0,120,0,0,72,15,80,80,71
1,2,1,0,0,60,0,1,73,80,100,78,80
0,1,2,0,0,120,0,0,81,74,100,62,80
0,3,2,1,0,60,0,1,61,49,100,55,100
0,0,4,0,0,60,0,1,77,72,80,85,100
0,1,3,0,0,60,0,0,76,76,80,100,77
0,3,6,0,0,60,0,1,64,79,100,86,80
0,1,1,1,0,60,0,1,72,78,100,80,80
0,1,5,0,0,60,1,1,77,74,100,74,100
0,3,4,0,0,60,0,1,72,76,100,70,80
0,1,3,1,0,60,0,1,74,75,100,75,100
0,1,2,0,0,60,0,1,70,70,100,60,81
0,1,1,0,0,60,0,1,72,73,100,74,80
0,3,1,0,0,120,0,1,68,70,80,67,80
0,1,9,1,0,60,0,0,59,81,80,66,100
0,3,0,0,0,60,0,1,62,63,100,61,80
0,3,2,0,0,60,0,1,70,75,80,59,100
0,1,1,0,0,60,1,0,88,85,100,85,100
0,3,5,1,0,60,0,1,83,77,100,87,100
1,1,1,0,0,60,0,1,79,75,80,91,80
1,3,8,0,0,60,0,1,62,80,100,92,60
0,3,3,0,0,60,0,1,76,82,100,80,80
0,3,8,1,0,60,0,1,72,81,100,89,100
0,3,0,0,0,60,0,1,62,81,100,80,70
0,3,3,1,0,60,0,1,62,44,100,46,80
0,3,8,1,0,60,0,1,67,73,100,74,80
0,1,8,1,0,60,0,1,72,65,100,89,100
0,3,2,0,0,60,0,0,74,68,80,55,60
0,1,5,0,0,60,0,1,70,74,100,100,78
0,3,1,1,0,120,0,1,79,75,100,80,74
0,3,5,0,0,120,0,1,90,81,100,100,89
1,1,1,1,0,60,0,0,70,73,100,45,60
0,1,9,1,0,60,0,1,75,75,100,79,100
0,3,2,1,0,60,0,1,79,85,100,75,100
0,3,6,0,0,60,0,1,80,82,83,80,100
0,3,3,0,0,60,0,1,90,89,100,100,89
0,3,2,0,0,60,0,1,70,82,100,78,76
0,3,9,0,0,60,0,1,85,78,100,78,80
0,3,5,0,0,60,0,1,77,81,100,81,80
0,3,5,0,0,120,1,0,73,68,100,89,100
0,1,2,0,0,60,0,0,31,37,40,29,20
0,3,3,0,0,120,0,1,55,65,100,68,100
0,3,6,0,0,60,0,1,85,84,80,86,100
0,0,0,0,0,60,0,1,50,65,100,60,60
0,3,5,0,0,120,0,1,80,83,100,79,100
0,1,0,1,0,60,0,1,50,54,80,63,100
0,3,0,0,0,60,0,0,65,60,80,47,80
0,2,4,1,0,60,0,1,42,52,100,67,80
0,2,6,1,0,60,0,1,82,87,100,69,100
0,3,2,1,0,60,0,1,76,69,80,63,80
0,3,8,1,0,60,0,1,66,75,100,55,80
0,3,7,1,0,60,0,0,71,81,100,26,100
0,1,6,1,0,60,0,1,84,87,100,62,100
0,3,6,1,0,60,0,0,51,73,100,73,80
0,1,4,0,0,60,0,1,85,87,80,74,80
0,1,6,0,0,60,0,1,84,73,100,78,100
0,1,2,1,0,60,0,0,65,65,100,60,100
0,2,1,0,0,120,0,0,81,78,80,40,59
0,3,7,0,0,60,0,1,61,73,100,65,100
0,1,2,0,0,60,0,0,50,58,100,62,100
0,3,2,0,0,60,0,0,40,60,100,65,100
1,1,2,1,0,60,0,1,73,75,100,75,80
0,2,0,0,0,120,1,1,82,90,100,100,84
0,0,5,1,0,120,0,0,85,71,78,88,73
0,3,4,1,0,60,0,1,72,83,100,91,100
0,1,7,0,0,60,0,1,68,69,80,69,60
0,3,2,0,0,60,0,1,75,83,100,93,100
1,1,7,1,0,60,0,1,71,69,100,75,100
0,1,9,0,0,60,0,1,72,63,100,100,69
0,2,0,0,0,60,0,0,72,71,100,58,80
0,2,1,0,0,60,0,1,74,78,100,60,62
1,1,0,1,0,150,0,0,74,48,38,46,57
0,2,4,1,0,60,0,1,64,73,100,80,78
0,3,2,0,0,60,0,0,75,68,80,64,100
0,3,6,0,0,60,0,1,52,70,100,57,100
0,1,7,1,0,60,0,0,71,71,100,73,80
0,3,8,0,0,60,0,0,73,80,100,70,20
0,1,9,0,0,60,0,1,40,65,60,100,51
0,3,8,0,0,60,0,1,83,85,100,85,100
0,1,4,0,0,60,0,0,61,75,60,59,80
0,1,0,0,0,60,0,0,74,71,100,58,100
1,1,0,0,0,60,0,1,87,75,100,95,100
0,3,4,0,0,60,0,1,60,90,100,100,73
0,3,7,0,0,60,0,0,67,70,100,68,60
0,3,7,0,0,60,0,1,88,79,80,75,100
1,3,6,0,0,90,0,0,75,60,87,100,100
1,1,6,0,0,60,0,1,67,71,100,82,80
0,1,4,1,0,60,0,1,56,63,100,95,100
0,3,3,0,0,60,0,1,75,69,100,87,100
0,1,0,0,0,60,0,0,65,63,100,59,60
0,2,0,0,0,60,0,0,65,75,80,100,60
0,3,1,1,0,120,0,1,61,85,100,70,100
1,2,2,0,0,120,0,1,76,73,100,78,63
0,1,1,0,0,120,0,1,65,66,100,69,100
0,1,0,0,0,60,0,1,87,87,80,88,100
0,1,3,0,0,60,0,1,73,77,100,74,100
0,1,6,0,0,60,1,0,62,67,100,72,80
1,1,7,0,0,60,0,0,68,53,100,47,100
0,0,3,1,0,60,0,1,69,70,80,88,100
0,3,3,0,0,60,0,1,73,67,100,80,68
0,1,3,0,0,60,1,0,58,66,100,70,80
0,2,5,1,0,60,0,1,73,81,100,100,72
0,1,3,0,0,60,0,1,61,61,100,69,80
0,3,9,1,0,60,0,1,77,78,100,78,100
0,3,4,0,0,60,0,0,67,71,100,69,100
0,3,9,0,0,60,0,1,77,79,100,74,100
0,3,2,0,0,60,1,0,55,50,60,53,80
0,3,3,1,0,120,0,1,77,89,100,95,80
0,1,1,0,0,60,0,1,90,87,100,83,100
0,1,4,0,0,60,0,1,68,64,100,71,100
0,3,9,1,0,60,0,1,54,42,100,100,60
0,1,0,1,0,60,0,0,66,61,100,50,60
0,3,6,0,0,60,0,1,81,83,80,80,67
0,1,7,1,0,60,0,1,78,77,74,80,100
0,3,5,0,0,60,0,1,75,70,100,74,60
0,3,8,0,0,60,0,1,90,79,80,78,80
0,3,9,0,0,120,0,0,75,76,100,81,100
0,1,9,1,0,60,0,1,91,91,100,100,89
0,0,3,0,0,60,0,1,82,82,100,58,100
0,1,1,0,0,60,1,0,71,65,80,80,67
1,3,7,0,0,60,0,1,67,70,100,66,100
0,3,1,0,0,60,0,0,55,65,100,73,80
0,0,2,0,0,60,0,1,73,71,100,73,100
0,1,6,1,0,60,0,1,88,89,100,80,94
0,1,3,1,0,60,0,1,51,46,100,50,100
0,2,1,0,0,120,0,1,58,62,80,66,100
0,3,3,1,0,60,0,1,80,85,100,53,100
0,1,0,0,0,60,0,1,70,57,80,44,80
0,3,1,0,0,60,1,0,75,80,60,45,80
0,3,9,0,0,120,1,0,66,77,100,100,80
0,1,4,1,0,60,0,1,70,60,80,52,100
1,3,3,1,0,60,0,0,76,81,100,80,84
0,2,3,1,0,120,0,1,85,78,100,100,81
0,3,7,0,0,60,0,1,92,83,100,94,100
0,3,9,0,0,60,0,1,91,92,100,93,80
0,1,2,1,0,60,0,1,84,86,100,93,100
0,3,2,0,0,60,0,1,70,70,100,100,75
0,3,1,0,0,60,0,1,86,83,100,83,100
0,3,2,0,0,60,1,0,71,72,100,79,80
0,3,3,0,0,60,0,1,76,79,80,100,77
0,3,1,1,0,60,1,1,65,80,80,65,80
0,1,5,0,0,60,0,0,48,49,100,33,100
0,3,0,0,0,60,0,1,77,67,100,80,78
0,1,5,0,0,60,0,1,90,85,100,85,100
1,1,6,1,0,60,0,1,68,80,100,84,100
0,3,2,0,0,120,0,0,74,69,100,40,100
0,1,0,0,0,60,0,1,52,53,60,35,32
0,1,0,0,0,60,0,0,48,69,100,57,100
0,3,0,1,0,120,0,1,57,62,100,42,100
0,3,1,0,0,60,0,0,61,60,100,66,80
0,3,5,0,0,60,0,1,65,79,100,82,100
0,3,7,1,0,60,0,1,65,68,100,63,100
0,3,4,0,0,60,0,0,68,60,100,100,26
0,3,4,1,0,60,0,1,80,72,100,100,77
1,1,8,0,0,60,0,1,73,56,100,73,100
1,1,4,0,0,60,0,1,77,69,60,59,80
0,1,8,0,0,60,0,1,75,69,100,80,100
0,3,0,0,0,60,0,0,57,68,80,100,77
1,1,4,1,0,60,0,0,40,40,45,40,36
0,3,2,0,0,60,0,0,70,73,100,78,80
1,3,9,0,0,60,0,1,77,81,100,80,80
0,2,0,1,0,60,0,1,52,57,80,63,80
0,3,6,0,0,60,0,1,81,84,80,84,100
0,3,8,0,0,60,0,1,80,80,100,87,100
0,1,2,1,0,60,0,0,40,50,80,80,50
0,3,3,1,0,60,0,1,59,61,100,100,64
0,3,8,0,0,60,1,1,54,62,100,81,60
0,3,0,0,0,60,0,1,79,78,100,67,80
0,2,9,0,0,120,0,1,90,81,80,88,80
0,3,9,0,0,120,0,1,89,57,100,76,80
0,3,9,0,0,60,0,1,77,78,100,80,100
0,3,1,0,0,60,0,0,78,76,100,74,80
0,0,2,0,0,60,0,1,46,64,100,64,80
0,3,9,1,0,60,0,1,80,72,100,78,100
1,2,3,0,0,120,0,1,85,87,100,91,80
0,2,2,0,0,60,0,1,70,75,100,77,100
0,3,2,0,0,60,0,1,61,57,80,61,80
